date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
2001-12-27,8.33,0.07000000000000028,0.8474576271186418,1.2228611274330896,0.696910622369493,0.4790112605171026,0.30499742400824315,0.43902439024390305,0.39762005261046784
2001-12-28,8.33,0.0,0.0,1.2228611274330896,7.923640821300963e-05,-0.008448313362515497,0.30499742400824315,0.4105691056910574,0.36860209135938354
2001-12-31,8.24,-0.08999999999999986,-1.0804321728691502,1.187413325755097,-0.8958468312562845,-0.6299153811418156,0.3003606388459557,0.37398373983739897,0.3316068034258281
2002-01-02,8.12,-0.120000000000001,-1.456310679611661,1.1401495901844394,-1.194488853811129,-0.8461215616799257,0.2941782586295723,0.36178861788617894,0.31873627445217995
2002-01-03,8.03,-0.08999999999999986,-1.1083743842364546,1.1047017885064467,-0.8958468312562845,-0.645987805308521,0.28954147346728487,0.37398373983739897,0.33065002873789134
2002-01-04,7.99,-0.03999999999999915,-0.49813200498131094,1.0889472099828947,-0.3981101269982225,-0.294974986925624,0.2874806800618238,0.39430894308943176,0.3515454566015858
2002-01-07,8.06,0.07000000000000028,0.8760951188986343,1.1165177223991114,0.696910622369493,0.495483611574369,0.2910870685213807,0.43902439024390305,0.398600634530092
2002-01-08,8.05,-0.009999999999999787,-0.1240694789081842,1.1125790777682234,-0.09946810444339586,-0.07981336264017437,0.29057187017001546,0.406504065040651,0.36435380422833163
2002-01-09,8.04,-0.010000000000001563,-0.12422360248449671,1.1086404331373347,-0.09946810444341354,-0.0799020148753186,0.29005667181865014,0.4065040650406503,0.3643485268530126
2002-01-10,8.08,0.040000000000000924,0.4975124378109541,1.1243950116608874,0.3982685998146662,0.27772198374094775,0.29211746522411125,0.4268292682926838,0.3856375113973339
2002-01-11,8.17,0.08999999999999986,1.1138613861386037,1.15984281333888,0.8960053040727107,0.632247314682226,0.29675425038639874,0.4471544715447159,0.40674203547900156
2002-01-14,8.17,0.0,0.0,1.15984281333888,7.923640821300963e-05,-0.008448313362515497,0.29675425038639874,0.4105691056910574,0.36860209135938354
2002-01-15,8.26,0.08999999999999986,1.1015911872704898,1.195290615016873,0.8960053040727107,0.6251894681064565,0.30139103554868624,0.4471544715447159,0.40632188921574985
2002-01-16,8.27,0.009999999999999787,0.1210653753026536,1.199229259647761,0.0996265772598219,0.06118876862028161,0.3019062339000515,0.41463414634146384,0.3727475143952524
2002-01-17,8.22,-0.049999999999998934,-0.6045949214026458,1.179536036493321,-0.4976574678498314,-0.35621270101544,0.2993302421432252,0.39024390243902535,0.3479000391971836
2002-01-18,8.28,0.05999999999999872,0.7299270072992581,1.203167904278649,0.5973632815178663,0.4114073780082447,0.30242143225141677,0.4349593495934959,0.3935956638238208
2002-01-21,8.29,0.009999999999999787,0.12077294685990392,1.207106548909537,0.0996265772598219,0.061020563108251824,0.30293663060278203,0.41463414634146384,0.37273750129613237
2002-01-22,8.27,-0.019999999999999574,-0.24125452352231624,1.199229259647761,-0.19901544529500476,-0.14721846949712378,0.3019062339000515,0.4024390243902446,0.36034124834942466
2002-01-23,8.22,-0.049999999999998934,-0.6045949214026458,1.179536036493321,-0.4976574678498314,-0.35621270101544,0.2993302421432252,0.39024390243902535,0.3479000391971836
2002-01-24,8.18,-0.040000000000000924,-0.48661800486619056,1.163781457969768,-0.3981101269982402,-0.2883521076096996,0.297269448737764,0.39430894308943104,0.35193970971642474
2002-01-25,8.14,-0.03999999999999915,-0.4889975550122161,1.148026879446216,-0.3981101269982225,-0.2897208303199436,0.29520865533230295,0.39430894308943176,0.35185823107758457
2002-01-28,8.11,-0.030000000000001137,-0.3685503685503799,1.1362109455535514,-0.29856278614663134,-0.22043933197847446,0.29366306027820704,0.39837398373983746,0.3559824865892556
2002-01-29,8.26,0.15000000000000036,1.8495684340320562,1.195290615016873,1.4932893491823815,1.0554276986805484,0.30139103554868624,0.4715447154471551,0.4319335234363494
2002-01-30,8.29,0.02999999999999936,0.363196125907983,1.207106548909537,0.29872125896303964,0.2004629325858886,0.30293663060278203,0.42276422764227667,0.3810383604669909
2002-01-31,7.89,-0.39999999999999947,-4.825090470446314,1.0495607636740136,-3.9818143976562217,-2.7838514360546753,0.282328696548171,0.24796747967479751,0.2033852311602061
2002-02-01,7.81,-0.08000000000000007,-1.0139416983523497,1.018051606626909,-0.7962994904046756,-0.5916699074592999,0.2782071097372488,0.3780487804878054,0.3338835166812799
2002-02-04,7.91,0.10000000000000053,1.2804097311139628,1.05743805293579,0.9955526449243284,0.7280463053032383,0.2833590932509016,0.45121951219512263,0.41244484971569567
2002-02-05,7.98,0.07000000000000028,0.8849557522123908,1.0850085653520067,0.696910622369493,0.5005802682108932,0.28696548171045855,0.43902439024390305,0.3989040331967992
2002-02-06,8.02,0.03999999999999915,0.5012531328320691,1.1007631438755587,0.3982685998146485,0.2798736401101352,0.2890262751159196,0.4268292682926831,0.3857655972622802
2002-02-07,8.02,0.0,0.0,1.1007631438755587,7.923640821300963e-05,-0.008448313362515497,0.2890262751159196,0.4105691056910574,0.36860209135938354
2002-02-08,8.08,0.0600000000000005,0.7481296758104827,1.1243950116608874,0.597363281517884,0.4218775947506698,0.29211746522411125,0.43495934959349664,0.39421894493266035
2002-02-11,8.09,0.009999999999999787,0.12376237623761277,1.1283336562917754,0.0996265772598219,0.06274008975356121,0.2926326635754765,0.41463414634146384,0.3728398629282297
2002-02-12,8.03,-0.0600000000000005,-0.7416563658838138,1.1047017885064467,-0.597204808701458,-0.435050758735536,0.28954147346728487,0.3861788617886182,0.34320689164891643
2002-02-13,7.99,-0.03999999999999915,-0.49813200498131094,1.0889472099828947,-0.3981101269982225,-0.294974986925624,0.2874806800618238,0.39430894308943176,0.3515454566015858
2002-02-14,8.05,0.0600000000000005,0.7509386733416834,1.1125790777682234,0.597363281517884,0.4234933365833837,0.29057187017001546,0.43495934959349664,0.39431512836284777
2002-02-15,8.11,0.05999999999999872,0.7453416149068248,1.1362109455535514,0.5973632815178663,0.4202738957142138,0.29366306027820704,0.4349593495934959,0.3941234783976041
2002-02-18,8.12,0.009999999999999787,0.12330456226881115,1.1401495901844394,0.0996265772598219,0.062476754107026355,0.2941782586295723,0.41463414634146384,0.3728241868311815
2002-02-19,8.12,0.0,0.0,1.1401495901844394,7.923640821300963e-05,-0.008448313362515497,0.2941782586295723,0.4105691056910574,0.36860209135938354
