regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
0,m2_real_money_supply,6,0.002513331245039934,0.005533082093199498,0.0017605391626652755,1.2089574226246746,0.2273759229904364,0.002078924532828818,412,Regime 0
0,m2_real_money_supply,12,0.0027978925221443843,0.006689671108511618,0.0002903813083663387,1.3390686727491772,0.1813012317323104,0.002089431691654892,406,Regime 0
1,gdp,1,-0.0029448888933821258,0.0005184132831953581,0.0012768971867972434,-0.8190542520158661,0.4141884111601206,0.0035954747638927823,138,Regime 1
1,gdp,3,0.006356494680874132,0.0030331216795122466,0.011356818208434927,1.8308925705901955,0.06930544676387762,0.003471801012784213,138,Regime 1
1,gdp,6,0.004330410574323162,0.0053477522904634405,0.011869779362636557,1.2487612173852742,0.21389769640825618,0.0034677651051579074,138,Regime 1
1,gdp,12,0.007170172644760665,0.006490481630933325,0.007541172516884909,2.0455560659011636,0.04275677455598226,0.003505243764414674,136,Regime 1
1,real_gdp,1,-0.0034495684969547452,0.00048749301445307706,0.0006165696204804005,-0.9591024579095839,0.33920910914466096,0.0035966631807755637,138,Regime 1
1,real_gdp,3,0.005511696790594014,0.0031804342891629677,0.0061351163892768845,1.5833852957007095,0.11565637186931332,0.0034809574179826357,138,Regime 1
1,real_gdp,6,0.00312704978780139,0.005474264281759656,0.0069300321197641734,0.8995023257749034,0.36997506521658385,0.003476422126099005,138,Regime 1
1,real_gdp,12,0.006344422381002803,0.006618614609870545,0.0025660826972113693,1.8054607293514395,0.07324759609999965,0.003514018487282111,136,Regime 1
1,unemployment,1,0.0024437771848154965,0.006308986344360256,0.006020102163322383,1.1853783687651251,0.2365478244819248,0.0020616009615236322,416,Regime 1
1,unemployment,3,0.0018117368896069113,0.004609815281159193,0.004515912201194627,0.8758669890407312,0.3816114654319893,0.002068506876359349,415,Regime 1
1,unemployment,6,0.003002695497749975,0.0070703188867588035,0.007644795244400426,1.448626279481625,0.1482063108053786,0.0020727882272192776,412,Regime 1
1,unemployment,12,0.002025882737018989,0.006943664241913105,0.0015684699226982124,0.9702059143756342,0.3325243485131799,0.002088095637226376,406,Regime 1
1,industrial_production,1,-0.0011670849115653487,0.006169112899478489,0.0006614432944693771,-0.5645862864140101,0.5726609579484463,0.002067150654646839,416,Regime 1
1,industrial_production,3,-0.0009020581536387134,0.004506217257368165,-4.025318380662668e-05,-0.4350968989885377,0.6637193676072646,0.002073235078750762,415,Regime 1
