regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
1,fed_reserve_discount_rate,12,0.00149830453854798,0.0016216814325909293,0.0009796745050782985,0.24457871475628803,0.8076312553694103,0.006126062687184267,61,Overheating
1,10y_treasury_const_maturity_rate,1,-0.008402192159658504,0.0067697199133262475,0.04260579862222591,-1.8631004044798074,0.06631179671324938,0.004509790314819058,78,Overheating
1,10y_treasury_const_maturity_rate,3,-0.0007869147681946643,0.010877012679028847,0.00045731724521991257,-0.1864725515395943,0.8525844632954049,0.004220003221372644,76,Overheating
1,10y_treasury_const_maturity_rate,6,-0.003798446997505471,0.0038400842920310193,0.009432058412587319,-0.8394154654992841,0.40401475883206084,0.004525109619282694,74,Overheating
1,10y_treasury_const_maturity_rate,12,0.0005189276803356625,0.004390230266205681,0.00012119798545606741,0.09406660067062232,0.9253212103843256,0.0055165986294402935,73,Overheating
1,m2_real_money_supply,1,0.005193209801720715,0.006769719913326251,0.0162762828015115,1.1360261902291262,0.2595152582614322,0.004571382109309726,78,Overheating
1,m2_real_money_supply,3,-0.00013217027771065515,0.010877012679028847,1.290119061581052e-05,-0.03131298670626026,0.9751042357112105,0.0042209412647382805,76,Overheating
1,m2_real_money_supply,6,0.0028675118426813293,0.0038400842920310184,0.005375325657051566,0.6323953031048307,0.5291317996756966,0.004534366129227858,74,Overheating
1,m2_real_money_supply,12,-0.0025847868230228304,0.00439023026620568,0.003006984495019349,-0.46922480933041033,0.640346696206334,0.005508632049339747,73,Overheating
2,gdp,1,-0.006117145586995275,-0.00931149772053162,0.017483536635547248,-0.6669829467767895,0.5114195404657949,0.009171367298904002,25,Stagflation
2,gdp,3,0.001333681708676244,0.005821673796204192,0.0013091338593617108,0.18102830838016445,0.8579311260297531,0.00736725499238205,25,Stagflation
2,gdp,6,0.0007338168418130708,0.0019187954315457874,0.00046042548601354927,0.10731234496703748,0.915471790001984,0.0068381400298211095,25,Stagflation
2,gdp,12,-0.0016207976044163997,-0.01161817432571236,0.0015497597901350524,-0.19300768524367617,0.8487236719623088,0.008397580657838103,24,Stagflation
2,real_gdp,1,-0.006010479209013216,-0.009311497720531619,0.016879122023737647,-0.655151094988401,0.518869947387671,0.009174187840012123,25,Stagflation
2,real_gdp,3,-0.0002840593405198461,0.005821673796204192,5.938787895143349e-05,-0.03853290998652535,0.9695953064938911,0.007371863184461786,25,Stagflation
2,real_gdp,6,-0.00029373087852767245,0.0019187954315457872,7.377058265767289e-05,-0.042946485641450906,0.9661148588822697,0.006839462511087765,25,Stagflation
2,real_gdp,12,-0.0017304292733970484,-0.011618174325712358,0.0017665035847765909,-0.20608520423645704,0.8386195756999044,0.008396669134051937,24,Stagflation
2,unemployment,1,0.009056824495741043,0.00012109884398889164,0.04741105093628695,2.2751167679338966,0.024990947700399113,0.003980817434687462,104,Stagflation
2,unemployment,3,0.006622068965817607,-0.0015423117141850342,0.017840515590626937,1.3744513205615585,0.1723139059693457,0.004817972718824289,104,Stagflation
2,unemployment,6,0.003506784843568382,-0.00020365633145063528,0.006976177034480058,0.8547627398622115,0.394685717406809,0.004102641212617292,104,Stagflation
2,unemployment,12,0.006972788980069515,0.001026032444803332,0.0243077678737168,1.5862688771612055,0.11586738290370358,0.004395716943364641,101,Stagflation
2,industrial_production,1,-0.00810498730905771,0.00012109884398888448,0.037969279534607936,-2.0259950391880777,0.04537614291033365,0.004000497114892148,104,Stagflation
2,industrial_production,3,-0.00919964727302307,-0.0015423117141850412,0.03443200834748816,-1.9257788682106078,0.05691639456822495,0.004777104695084323,104,Stagflation
2,industrial_production,6,-0.0026386981184102435,-0.0002036563314506378,0.00394983238419877,-0.6421927470403022,0.5221887911174226,0.004108888072266949,104,Stagflation
2,industrial_production,12,-0.00538765876238755,0.0010260324448033294,0.014512164684286288,-1.2195543287755617,0.22553140034700903,0.004417727554455721,101,Stagflation
2,retail_sales,1,-0.004866825795214715,5.107402379136813e-05,0.013562818978154922,-1.1900326536542305,0.23682332560302188,0.004089657355426479,103,Stagflation
2,retail_sales,3,-0.0032649541902453408,-0.002606753270131011,0.004509241324800128,-0.6830488039338137,0.49613984406007283,0.004779972048032031,103,Stagflation
2,retail_sales,6,-0.0012709515597037944,4.146517699216585e-05,0.0009107276323677693,-0.3064154936771849,0.7599190826227216,0.0041478044874674914,103,Stagflation
2,retail_sales,12,0.0007129585909632056,0.0009700038217575616,0.0002516560882648289,0.15865668438284167,0.8742658582404497,0.0044937192135115,100,Stagflation
2,tot_business_inventories,1,-0.004410636312209309,5.10740237913673e-05,0.011139375914585026,-1.077163181733318,0.28397346721676553,0.004094677934602192,103,Stagflation
2,tot_business_inventories,3,-0.0033452732887599905,-0.0026067532701310116,0.0047338282786352215,-0.6999310190417924,0.48557944015367793,0.004779432826594368,103,Stagflation
