date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2011-02-01,0.08137829947859909,0.16108072716785912,0.12585835792792022,0.1176353689568408,0.20308471371987707,0.14819650553004604
2011-03-01,0.21749295330983298,0.1847869524622684,0.27737343280305093,0.17768433680040968,0.2712828537992459,0.16913323927884166
2011-04-01,0.3985462672380343,0.3109286124169464,0.23959798624978945,0.1602218080695999,0.26444037897955275,0.16797855912734583
2011-05-01,0.18011624998492054,0.17493530066375723,0.22089711527809805,0.15095067509614762,0.2563977474329566,0.16776922842275066
2011-06-01,0.11833997393401466,0.05911941814313611,0.23204347318816965,0.15520744824923727,0.25266778726075545,0.16573222801790355
2011-07-01,0.42075314269506525,0.20483045223630916,0.36681636190014466,0.1869933587260868,0.3345559278128807,0.17964959806634184
2011-08-01,0.18181045803977397,0.16183672009458275,0.2433644559321736,0.17701658443538756,0.24767083297753545,0.17036425469125333
2011-09-01,-0.12194171649905111,0.11655789696572053,-0.0030941672699441036,0.1361797185102982,0.09169767630713538,0.14716130472100702
2011-10-01,-0.4507730484035817,-0.014801806707443577,-0.15994926952955102,0.1377093544118212,-0.03384884803430954,0.1340649398690909
2011-11-01,0.24195363248847357,0.2716183283828076,0.12163946678655913,0.17975881459270315,0.14628672119476355,0.16100890195440531
2011-12-01,0.19476968336831119,0.136160716066969,0.2137093395616117,0.17378100682385172,0.21850413977373212,0.16404866959233114
2012-01-01,0.45758444018774763,0.2819636307838266,0.33588444752263796,0.19636331548349012,0.2941531508176836,0.17717467562257339
2012-02-01,0.4118783696384108,0.21628617252166943,0.3288113609591527,0.17988054670621093,0.30263518368668985,0.17474112166301578
2012-03-01,0.21032694300312763,0.17874176211026216,0.19083811873342105,0.13884259226943577,0.2338593370113196,0.16138601236864392
2012-04-01,0.2686202000379958,0.12316021070892524,0.33363436421392534,0.17448719579089972,0.3106713903383721,0.17507500751135285
2012-05-01,0.302224405768466,0.08304813160366462,0.32054490569600097,0.16615940840141818,0.300871511910471,0.16922240013546647
